veincle length,veincle weight,axles number,DrivingStyle,perceding veincle time-gap,Lane of the road,veincle speed,perceding veincle speed,perceding veincle weight,perceding veincle length,road condition,Air temprture,perciption type,perciption intensity,relatve humadity,wind direction,wind speed,Lighting condition
1697,24143,5,2,152.88888888888889,1,81.55555555555556,84.44444444444444,13549.333333333334,1197.111111111111,0.0,8.0,0.0,-1.0,52.666666666666664,171.0,6.666666666666667,2.0
1232,15687,4,2,86.0,1,76.625,77.375,7611.75,957.5,0.0,8.0,0.0,-1.0,52.0,169.0,6.0,2.0
1923,31862,7,3,262.6666666666667,1,79.66666666666667,79.66666666666667,11238.666666666666,986.6666666666666,0.0,0.3333333333333333,0.0,-1.0,51.666666666666664,195.33333333333334,4.333333333333333,2.0
1991,23169,6,2,146.5,1,72.5,73.5,11938.75,1452.75,0.0,1.0,0.0,-1.0,52.0,197.0,8.0,2.0
1658,13109,5,2,370.5,1,80.5,86.25,7837.0,835.5,0.0,3.0,0.0,-1.0,52.0,214.0,4.0,2.0
1564,7084,5,3,115.22222222222223,1,88.11111111111111,89.77777777777777,5597.222222222223,829.8888888888889,0.0,2.5555555555555554,0.0,-1.0,52.0,180.0,5.666666666666667,2.0
1185,2516,4,3,169.66666666666666,1,94.66666666666667,92.66666666666667,2115.0,766.0,0.0,5.666666666666667,0.0,-1.0,52.666666666666664,178.0,3.0,2.0
1997,19193,5,2,121.33333333333333,1,79.66666666666667,81.33333333333333,16986.0,1423.6666666666667,0.0,6.0,0.0,-1.0,52.0,191.0,3.0,2.0
1951,20290,6,1,438.0,1,84.6,88.0,14664.0,1639.8,0.0,-2.4,0.0,-1.0,53.8,192.4,8.0,2.0
1977,8660,4,1,67.33333333333333,1,83.66666666666667,81.11111111111111,13070.111111111111,1427.111111111111,0.0,8.0,0.0,-1.0,53.0,182.0,4.0,2.0
1736,19501,6,2,639.5,1,84.0,87.0,15213.0,1741.5,0.0,4.0,0.0,-1.0,56.0,174.0,2.0,2.0
2018,13479,5,2,236.0,1,80.66666666666667,80.66666666666667,13397.0,1605.3333333333333,0.0,3.0,0.0,-1.0,54.0,163.0,4.0,2.0
2046,17304,5,2,353.5,1,86.0,86.0,10513.5,1306.5,0.0,2.5,0.0,-1.0,53.5,185.5,7.5,2.0
2018,20197,6,1,724.5,1,96.0,89.0,2247.5,650.0,0.0,2.0,0.0,-1.0,56.0,191.0,7.0,2.0
2008,18059,6,1,683.0,1,82.5,86.5,10869.5,1290.5,0.0,4.5,0.0,-1.0,57.0,180.0,6.5,2.0
1143,13805,3,2,493.5,1,74.5,82.5,2064.0,600.5,0.0,4.5,0.0,-1.0,56.5,191.5,5.5,2.0
1195,8890,3,2,348.0,1,78.0,78.5,5774.0,956.0,0.0,5.5,0.0,-1.0,57.0,199.5,7.5,2.0
1688,23601,6,3,61.5,2,95.0,99.0,1253.0,513.5,0.0,5.0,0.0,-1.0,57.0,208.0,8.0,2.0
530,1633,2,3,472.0,2,94.0,91.0,12713.0,1102.5,0.0,5.5,0.0,-1.0,56.0,183.0,5.0,2.0
552,1711,2,3,126.16666666666667,1,89.16666666666667,89.16666666666667,1396.1666666666667,530.5,0.0,9.0,0.0,-1.0,57.0,180.0,9.0,2.0
1692,17072,5,2,569.0,1,80.66666666666667,97.33333333333333,6694.666666666667,939.6666666666666,0.0,-7.0,0.0,-1.0,57.0,180.0,9.0,2.0
508,1915,2,3,187.25,1,96.5,95.75,1708.0,551.0,0.0,3.0,0.0,-1.0,58.0,186.0,6.0,2.0
611,1940,2,2,101.66666666666667,1,89.66666666666667,89.5,6456.0,809.0,0.0,4.666666666666667,0.0,-1.0,58.833333333333336,192.0,3.8333333333333335,2.0
585,1431,2,3,450.5,1,94.0,86.75,4957.0,853.25,0.0,7.0,0.0,-1.0,55.0,163.0,7.0,2.0
571,1243,2,3,388.5,1,100.25,97.5,1820.25,535.5,0.0,9.0,0.0,-1.0,57.0,191.0,7.0,1.0
577,2344,2,3,120.13333333333334,1,85.0,83.33333333333333,7118.6,882.8,0.0,7.066666666666666,0.0,-1.0,55.0,185.13333333333333,8.066666666666666,1.0
534,2328,2,2,192.875,1,84.25,86.125,4078.25,853.625,0.0,-7.0,0.0,-1.0,56.0,180.0,4.0,1.0
808,2362,4,2,138.22222222222223,1,89.44444444444444,91.88888888888889,1899.888888888889,610.3333333333334,0.0,5.444444444444445,0.0,-1.0,55.0,186.77777777777777,3.7777777777777777,0.0
1736,18943,6,2,111.71428571428571,1,85.85714285714286,85.64285714285714,6422.571428571428,943.0714285714286,0.0,5.0,2.0,1.0,57.57142857142857,182.42857142857142,4.285714285714286,0.0
631,1970,2,2,203.125,1,86.875,89.375,4958.875,800.25,0.0,3.0,0.0,-1.0,53.0,185.5,6.0,0.0
566,1925,2,2,61.5,1,80.91666666666667,80.875,9483.25,1127.0,0.0,9.0,0.0,-1.0,46.0,174.0,2.0,0.0
603,629,2,2,71.27777777777777,1,84.22222222222223,83.5,2845.5555555555557,707.4444444444445,0.0,5.5,0.0,-1.0,44.0,177.0,1.5,0.0
585,1726,2,2,61.77777777777778,1,85.48148148148148,85.66666666666667,3056.0,654.7777777777778,0.0,1.7777777777777777,0.0,-1.0,43.77777777777778,201.14814814814815,5.592592592592593,0.0
551,1686,2,2,63.714285714285715,1,84.04761904761905,84.47619047619048,1663.095238095238,546.8095238095239,0.0,4.857142857142857,0.0,-1.0,42.0,171.85714285714286,3.857142857142857,0.0
559,2029,2,2,63.19047619047619,1,81.42857142857143,81.23809523809524,1769.8095238095239,593.5714285714286,0.0,5.0,0.0,-1.0,39.333333333333336,183.66666666666666,6.0,0.0
2026,17810,5,1,39.083333333333336,1,79.77777777777777,80.05555555555556,4026.9444444444443,756.1944444444445,0.0,4.0,0.0,-1.0,37.0,191.0,7.0,0.0
569,1945,2,2,34.10526315789474,1,83.36842105263158,83.39473684210526,3825.7631578947367,721.6842105263158,0.0,4.0,0.0,-1.0,36.5,185.5,4.5,0.0
524,1591,2,2,38.61290322580645,1,81.19354838709677,81.0,2812.0,630.3548387096774,0.0,5.129032258064516,0.0,-1.0,37.58064516129032,201.25806451612902,7.838709677419355,0.0
589,1849,2,2,44.114285714285714,1,84.02857142857142,84.42857142857143,1700.0285714285715,584.3142857142857,0.0,4.0,0.0,-1.0,40.628571428571426,179.11428571428573,0.7428571428571429,0.0
534,1207,2,2,44.333333333333336,1,82.16666666666667,81.6,3551.733333333333,693.7,0.0,4.433333333333334,0.0,-1.0,42.833333333333336,94.8,0.4666666666666667,0.0
521,1594,2,1,52.19230769230769,1,84.88461538461539,84.34615384615384,4018.1153846153848,708.5384615384615,0.0,2.269230769230769,0.0,-1.0,48.19230769230769,195.07692307692307,0.5384615384615384,1.0
633,2645,2,3,65.10526315789474,1,86.26315789473684,87.63157894736842,3036.315789473684,642.6842105263158,0.0,6.0,0.0,-1.0,52.0,298.0,0.0,1.0
536,1613,2,3,29.48780487804878,1,81.46341463414635,81.58536585365853,3725.243902439024,734.9024390243902,0.0,5.487804878048781,0.0,-1.0,54.1219512195122,130.29268292682926,0.0,1.0
555,1776,2,3,48.733333333333334,1,85.83333333333333,86.16666666666667,3736.4,732.0,0.0,5.033333333333333,0.0,-1.0,58.166666666666664,166.3,0.2,1.0
542,777,2,2,35.68571428571428,1,87.08571428571429,86.02857142857142,4031.6285714285714,706.8571428571429,0.0,4.514285714285714,0.0,-1.0,57.02857142857143,141.0,3.085714285714286,1.0
560,1620,2,3,31.266666666666666,1,86.42222222222222,86.06666666666666,2976.4222222222224,613.1111111111111,0.0,4.333333333333333,0.0,-1.0,61.22222222222222,173.55555555555554,2.6666666666666665,2.0
561,2096,2,2,43.193548387096776,1,84.6774193548387,83.96774193548387,3057.7096774193546,701.8064516129032,0.0,3.7096774193548385,0.0,-1.0,53.58064516129032,132.1290322580645,0.5806451612903226,2.0
563,1612,2,2,35.861111111111114,1,84.72222222222223,84.63888888888889,2093.4166666666665,576.75,0.0,1.8333333333333333,0.0,-1.0,58.333333333333336,143.08333333333334,0.0,2.0
562,1585,2,2,25.807692307692307,1,83.67307692307692,83.59615384615384,2393.3846153846152,637.9615384615385,0.0,5.0,0.0,-1.0,62.0,158.0,0.0,2.0
564,1109,2,2,36.513513513513516,1,84.16216216216216,84.67567567567568,3132.9189189189187,686.1081081081081,0.0,2.4864864864864864,0.0,-1.0,62.0,155.7027027027027,2.108108108108108,2.0
545,1779,2,3,37.14705882352941,1,83.8529411764706,84.0,3462.176470588235,648.7058823529412,0.0,7.0588235294117645,0.0,-1.0,65.0,168.8235294117647,0.2647058823529412,2.0
540,1995,2,2,27.065217391304348,1,85.84782608695652,85.3913043478261,2792.891304347826,612.9130434782609,0.0,2.869565217391304,0.0,-1.0,63.95652173913044,169.0,0.391304347826087,2.0
598,2625,2,3,29.26829268292683,1,83.46341463414635,83.60975609756098,2491.170731707317,654.4634146341464,0.0,2.5853658536585367,0.0,-1.0,66.17073170731707,164.4390243902439,4.512195121951219,2.0
567,1630,2,3,29.488372093023255,1,83.67441860465117,83.51162790697674,2359.5581395348836,644.6279069767442,0.0,5.953488372093023,0.0,-1.0,64.86046511627907,280.90697674418607,0.5813953488372093,2.0
570,1354,2,3,34.48571428571429,1,86.37142857142857,85.57142857142857,2758.714285714286,646.6857142857143,0.0,8.0,0.0,-1.0,65.54285714285714,253.02857142857144,1.8285714285714285,2.0
563,1859,2,2,38.911764705882355,1,81.97058823529412,81.82352941176471,2474.3529411764707,621.6176470588235,0.0,6.0588235294117645,0.0,-1.0,64.02941176470588,176.5,0.11764705882352941,2.0
571,2023,2,3,39.48571428571429,1,82.11428571428571,82.34285714285714,3263.6,651.0285714285715,0.0,7.114285714285714,0.0,-1.0,65.37142857142857,117.31428571428572,3.142857142857143,2.0
513,1488,2,3,51.916666666666664,1,83.33333333333333,83.41666666666667,3250.125,669.7083333333334,0.0,2.4583333333333335,0.0,-1.0,61.208333333333336,85.91666666666667,7.708333333333333,2.0
2001,13519,6,2,42.205882352941174,1,80.38235294117646,80.6470588235294,4570.705882352941,774.6470588235294,0.0,5.294117647058823,0.0,-1.0,58.88235294117647,183.0,5.529411764705882,2.0
573,1724,2,2,63.72222222222222,1,85.22222222222223,86.22222222222223,3242.4444444444443,650.3888888888889,0.0,3.111111111111111,0.0,-1.0,54.55555555555556,181.55555555555554,2.3333333333333335,2.0
1664,21694,6,2,82.76190476190476,1,76.85714285714286,77.0952380952381,9093.57142857143,1056.142857142857,0.0,5.0,0.0,-1.0,54.0,174.0,8.0,2.0
573,1685,2,2,71.04761904761905,1,80.57142857142857,81.14285714285714,3838.7619047619046,751.5238095238095,0.0,5.0,0.0,-1.0,53.0,211.57142857142858,3.0,2.0
488,1524,2,2,86.25,1,80.625,82.75,4437.3125,696.0,0.0,4.25,0.0,-1.0,51.125,168.3125,7.9375,2.0
602,1583,2,3,86.26666666666667,1,83.86666666666666,82.93333333333334,3450.266666666667,666.4666666666667,0.0,8.0,0.0,-1.0,52.0,203.0,5.0,2.0
597,2249,2,3,149.25,1,84.375,86.125,2066.375,649.625,0.0,7.0,0.0,-1.0,50.0,180.0,6.0,2.0
1809,22030,6,3,147.5,1,87.33333333333333,86.83333333333333,8830.333333333334,1003.6666666666666,0.0,8.666666666666666,0.0,-1.0,50.0,196.0,1.5,2.0
711,8227,2,2,93.0,1,84.84615384615384,82.84615384615384,7937.153846153846,956.4615384615385,0.0,0.3076923076923077,0.0,-1.0,51.0,187.84615384615384,8.0,2.0
503,798,2,3,157.16666666666666,1,88.58333333333333,89.83333333333333,5263.833333333333,779.9166666666666,0.0,3.0,0.0,-1.0,51.0,180.0,1.0,2.0
1957,13824,4,1,151.8,1,82.6,85.2,6615.8,1107.0,0.0,1.4,0.0,-1.0,51.0,182.2,4.2,2.0
1696,24525,6,1,196.71428571428572,1,82.0,84.0,10423.0,1151.4285714285713,0.0,5.0,0.0,-1.0,52.142857142857146,189.42857142857142,5.0,2.0
551,1904,2,3,263.0,1,88.4,89.6,9029.4,1054.8,0.0,7.0,0.0,-1.0,52.0,186.0,4.0,2.0
564,1917,2,3,372.0,1,82.25,76.25,1939.5,546.25,0.0,8.5,0.0,-1.0,52.75,180.0,2.5,2.0
1581,11105,6,3,182.66666666666666,1,82.16666666666667,82.5,3977.3333333333335,937.8333333333334,0.0,8.0,0.0,-1.0,53.0,191.0,5.0,2.0
2036,21457,6,3,303.0,1,88.0,89.0,15579.333333333334,1889.0,0.0,5.666666666666667,0.0,-1.0,53.333333333333336,180.0,6.666666666666667,2.0
1710,18792,6,1,136.77777777777777,1,82.88888888888889,84.0,11533.111111111111,1222.3333333333333,0.0,5.0,2.0,1.0,58.0,180.0,4.0,2.0
603,2653,2,2,116.0,1,78.0,83.5,1639.0,555.0,0.5,5.0,2.0,1.0,58.0,180.0,4.0,1.0
523,1735,2,2,35.22857142857143,1,81.11428571428571,81.22857142857143,1629.857142857143,533.1428571428571,1.0,3.8,2.0,1.0,61.2,141.6,3.2,1.0
558,1373,2,2,29.08695652173913,1,83.1086956521739,83.15217391304348,1607.1304347826087,548.195652173913,1.0,4.0,0.0,-1.0,67.0,40.0,9.0,2.0
541,1482,2,3,34.30952380952381,1,85.5952380952381,86.23809523809524,1694.6190476190477,556.1904761904761,1.0,5.0,0.0,-1.0,68.0,161.16666666666666,7.4523809523809526,2.0
555,1381,2,2,31.302325581395348,1,77.11627906976744,77.6046511627907,1687.9302325581396,570.9302325581396,1.0,5.0,2.0,1.0,61.25581395348837,123.34883720930233,4.976744186046512,2.0
537,1738,2,1,39.90625,1,89.21875,88.75,1624.8125,540.0,1.0,5.03125,0.0,-1.0,65.96875,49.46875,8.96875,2.0
567,1483,2,2,35.4054054054054,1,82.48648648648648,82.10810810810811,1601.081081081081,557.972972972973,1.0,5.0,0.0,-1.0,66.24324324324324,215.0810810810811,4.621621621621622,2.0
561,1380,2,1,34.26829268292683,1,85.1219512195122,85.07317073170732,1638.2926829268292,567.390243902439,1.0,3.048780487804878,0.0,-1.0,67.0,47.1219512195122,2.268292682926829,2.0
558,1373,2,3,33.02325581395349,1,84.81395348837209,84.32558139534883,1580.3023255813953,542.3255813953489,1.0,1.0,0.0,-1.0,67.97674418604652,313.93023255813955,1.1395348837209303,2.0
555,1673,2,2,35.885714285714286,1,83.94285714285714,83.54285714285714,2090.4857142857145,580.2571428571429,1.0,4.6571428571428575,0.0,-1.0,71.85714285714286,278.77142857142854,1.8571428571428572,2.0
562,1385,2,1,50.07692307692308,1,88.88461538461539,88.1923076923077,1691.6923076923076,575.0,1.0,2.076923076923077,0.0,-1.0,73.92307692307692,188.53846153846155,1.9230769230769231,2.0
543,1057,2,3,44.535714285714285,1,84.64285714285714,84.67857142857143,1780.107142857143,567.8214285714286,1.0,1.0,0.0,-1.0,76.0,354.0,5.0,2.0
552,1714,2,1,46.70967741935484,1,82.54838709677419,83.41935483870968,2211.6774193548385,594.3225806451613,1.0,1.4516129032258065,0.0,-1.0,79.0,351.5806451612903,4.129032258064516,2.0
566,1777,2,1,58.608695652173914,1,87.34782608695652,86.95652173913044,1543.5217391304348,555.7826086956521,1.0,8.0,0.0,-1.0,80.0,84.0,0.0,2.0
571,1830,2,2,100.5,1,82.58333333333333,76.66666666666667,1666.0833333333333,555.1666666666666,1.0,0.9166666666666666,0.0,-1.0,81.58333333333333,169.41666666666666,0.0,2.0
561,1018,2,1,99.0,1,76.78571428571429,76.28571428571429,1727.7142857142858,571.2857142857143,1.0,2.0,0.0,-1.0,87.0,79.0,0.0,2.0
539,1568,2,2,67.21428571428571,1,77.0,78.64285714285714,1886.142857142857,553.0714285714286,1.0,5.0,2.0,1.0,58.0,180.0,4.0,2.0
570,1493,2,2,292.0,2,95.5,78.5,1555.5,517.0,0.0,2.0,0.0,-1.0,57.5,185.5,3.5,2.0
536,1539,2,2,295.0,1,79.0,79.0,1116.5,526.0,0.0,9.0,0.0,-1.0,58.0,174.0,6.0,2.0
523,1497,2,2,117.5,1,72.0,97.5,1669.5,544.5,0.0,3.0,0.0,-1.0,58.5,182.5,5.0,2.0
571,1265,2,3,223.0,1,93.5,85.0,1727.0,549.0,0.0,6.0,0.0,-1.0,58.0,191.0,6.0,2.0
571,1871,2,3,100.0,1,81.5,94.5,1495.5,563.5,0.0,-1.5,0.0,-1.0,59.0,185.5,5.0,2.0
526,1410,2,3,798.0,1,81.5,86.5,1592.5,546.5,0.0,5.0,0.0,-1.0,59.0,186.0,6.0,2.0
721,1471,2,3,1199.0,1,85.0,77.33333333333333,1833.6666666666667,593.6666666666666,0.0,6.333333333333333,0.0,-1.0,59.0,183.66666666666666,5.333333333333333,2.0
492,1096,2,1,195.0,1,93.0,93.5,1758.5,546.0,0.0,6.5,0.0,-1.0,58.0,186.0,8.0,2.0
562,1566,2,2,633.5,1,80.5,83.0,4295.5,682.0,0.0,8.0,0.0,-1.0,59.0,191.0,3.0,2.0
426,845,2,2,175.875,1,93.625,97.625,1574.625,523.125,0.0,5.25,0.0,-1.0,57.125,186.0,6.125,1.0
525,1833,2,2,123.08333333333333,1,89.0,90.25,1770.5833333333333,589.4166666666666,0.0,7.0,0.0,-1.0,55.0,180.0,4.0,0.0
578,2107,2,2,80.25,1,83.0,83.375,1785.5625,533.0,0.0,3.0,0.0,-1.0,50.0,180.0,7.0,0.0
553,1389,2,2,73.4375,1,82.875,82.625,1524.875,534.0625,0.0,-1.8125,0.0,-1.0,50.3125,195.8125,6.5,0.0
519,1794,2,2,51.18181818181818,1,82.5909090909091,81.27272727272727,3236.9545454545455,617.0909090909091,0.0,0.5454545454545454,0.0,-1.0,47.54545454545455,179.77272727272728,7.818181818181818,0.0
579,1242,2,2,47.13513513513514,1,83.32432432432432,83.21621621621621,1518.4864864864865,540.3243243243244,0.0,2.3783783783783785,0.0,-1.0,47.62162162162162,168.05405405405406,6.0,0.0
543,1576,2,2,49.666666666666664,1,84.58333333333333,85.04166666666667,1689.8333333333333,547.25,0.0,2.0,0.0,-1.0,46.0,180.0,7.0,0.0
546,1887,2,2,36.06976744186046,1,83.48837209302326,83.55813953488372,1690.3023255813953,555.7441860465116,0.0,6.325581395348837,0.0,-1.0,44.674418604651166,174.0,6.72093023255814,0.0
564,1311,2,1,46.125,1,84.40625,84.59375,1701.34375,562.84375,0.0,6.4375,0.0,-1.0,41.875,156.75,7.875,0.0
557,1549,2,2,28.9375,1,82.1875,81.89583333333333,1625.0833333333333,540.6458333333334,0.0,2.0,0.0,-1.0,40.0,191.0,1.0,0.0
540,1680,2,1,31.675,1,84.675,84.825,1734.6,543.025,0.0,5.1,0.0,-1.0,39.05,151.95,6.3,0.0
553,1369,2,2,23.26530612244898,1,79.38775510204081,79.3265306122449,1859.795918367347,570.3061224489796,0.0,7.612244897959184,0.0,-1.0,38.69387755102041,147.83673469387756,2.6122448979591835,0.0
543,2155,2,2,48.0,1,80.04,79.92,1693.08,555.32,0.0,1.0,0.0,-1.0,40.0,152.0,3.0,0.0
564,1700,2,2,45.833333333333336,1,81.20833333333333,80.20833333333333,1765.0416666666667,564.25,0.0,3.875,0.0,-1.0,36.75,167.125,5.875,0.0
557,1215,2,2,63.63636363636363,1,81.31818181818181,81.4090909090909,1654.6363636363637,540.3181818181819,0.0,5.0,0.0,-1.0,37.81818181818182,163.5,1.6818181818181819,0.0
598,2691,2,2,39.34375,1,77.90625,77.78125,1540.4375,532.65625,0.0,5.0,0.0,-1.0,38.53125,150.09375,4.0,0.0
565,1537,2,2,57.0,1,78.84615384615384,79.65384615384616,1767.1538461538462,561.2692307692307,0.0,5.5,0.0,-1.0,39.5,157.5,6.5,0.0
542,1966,2,2,41.96,1,83.48,83.28,2088.68,589.6,0.0,5.08,0.0,-1.0,39.92,168.52,1.48,0.0
569,1738,2,2,45.935483870967744,1,82.45161290322581,82.29032258064517,2153.548387096774,616.0967741935484,0.0,3.0,0.0,-1.0,42.0,163.0,2.0,1.0
564,2078,2,3,53.73076923076923,1,82.92307692307692,83.03846153846153,1648.6923076923076,548.6153846153846,0.0,2.0,0.0,-1.0,41.42307692307692,160.1153846153846,5.576923076923077,1.0
548,1755,2,1,34.357142857142854,1,83.39285714285714,83.0,1632.75,579.0714285714286,0.0,1.1071428571428572,0.0,-1.0,45.464285714285715,171.35714285714286,1.5357142857142858,1.0
569,1247,2,1,35.705882352941174,1,80.82352941176471,80.26470588235294,1783.3235294117646,573.4117647058823,0.0,6.0,0.0,-1.0,49.0,216.5,0.0,1.0
535,1690,2,2,37.54545454545455,1,85.57575757575758,85.42424242424242,1606.1515151515152,549.9090909090909,0.0,5.03030303030303,0.0,-1.0,55.81818181818182,350.6060606060606,0.0,2.0
556,1304,2,2,44.607142857142854,1,82.07142857142857,82.64285714285714,1492.392857142857,545.9285714285714,0.0,5.714285714285714,0.0,-1.0,59.607142857142854,153.92857142857142,0.0,2.0
575,1962,2,3,40.45454545454545,1,81.87878787878788,81.75757575757575,2317.848484848485,596.3333333333334,0.0,5.0,0.0,-1.0,64.0,107.0,0.0,2.0
547,1987,2,2,39.875,1,84.875,85.0625,2560.875,603.625,0.0,6.03125,2.0,1.0,60.75,164.53125,2.625,2.0
574,1942,2,3,32.111111111111114,1,81.52777777777777,81.13888888888889,2248.6666666666665,600.3888888888889,0.0,5.0,2.0,1.0,58.0,180.0,4.0,2.0
577,1605,2,3,28.652173913043477,1,82.95652173913044,83.0,1626.0652173913043,541.0652173913044,0.0,3.0,0.0,-1.0,67.0,163.0,8.0,2.0
540,2198,2,3,28.183673469387756,1,81.93877551020408,82.20408163265306,1740.7142857142858,563.3265306122449,0.0,1.4081632653061225,0.0,-1.0,65.46938775510205,143.55102040816325,4.081632653061225,2.0
572,1896,2,3,36.77142857142857,1,85.37142857142857,85.31428571428572,1623.0857142857142,550.5714285714286,0.0,8.82857142857143,0.0,-1.0,68.88571428571429,158.28571428571428,0.11428571428571428,2.0
538,2586,2,3,34.24324324324324,1,86.27027027027027,85.64864864864865,1621.5135135135135,562.8378378378378,0.0,5.756756756756757,0.0,-1.0,69.54054054054055,163.05405405405406,4.783783783783784,2.0
571,1292,2,3,39.36666666666667,1,83.5,83.83333333333333,1756.4666666666667,568.7,0.0,1.0,0.0,-1.0,68.0,169.0,8.0,2.0
575,1761,2,3,70.4090909090909,1,83.27272727272727,83.72727272727273,1593.0,551.1818181818181,0.0,6.136363636363637,0.0,-1.0,70.86363636363636,157.3181818181818,6.409090909090909,2.0
544,1705,2,2,65.92,1,79.68,80.16,1724.32,539.0,0.0,7.0,0.0,-1.0,69.44,169.16,9.0,2.0
550,1705,2,3,69.06666666666666,1,81.26666666666667,80.53333333333333,1473.3333333333333,543.6666666666666,0.0,9.0,0.0,-1.0,70.0,152.0,0.0,2.0
570,1465,2,3,56.52173913043478,1,83.3913043478261,83.65217391304348,1623.0434782608695,573.0869565217391,0.0,4.434782608695652,0.0,-1.0,69.65217391304348,124.47826086956522,2.4347826086956523,2.0
559,1794,2,2,39.36363636363637,1,81.03030303030303,80.72727272727273,1613.3333333333333,544.7272727272727,0.0,5.636363636363637,0.0,-1.0,67.63636363636364,131.36363636363637,2.1818181818181817,2.0
539,1286,2,2,58.54545454545455,1,88.9090909090909,85.54545454545455,1507.5454545454545,544.6363636363636,0.0,3.0,0.0,-1.0,58.0,180.0,2.0,2.0
579,1696,2,2,106.16666666666667,1,78.41666666666667,76.83333333333333,1971.75,614.4166666666666,0.0,4.5,0.0,-1.0,54.0,183.0,2.5,2.0
573,1267,2,3,136.55555555555554,1,88.88888888888889,91.44444444444444,1731.7777777777778,571.7777777777778,0.0,5.333333333333333,0.0,-1.0,49.333333333333336,184.55555555555554,7.0,2.0
563,1564,2,3,196.5,1,81.875,83.25,1516.0,547.0,0.0,-3.0,0.0,-1.0,50.0,203.0,6.0,2.0
517,1272,2,2,147.27272727272728,1,76.9090909090909,78.9090909090909,1580.7272727272727,542.2727272727273,0.0,4.2727272727272725,0.0,-1.0,46.45454545454545,192.54545454545453,6.2727272727272725,2.0
556,1513,2,3,243.33333333333334,1,86.33333333333333,86.66666666666667,1739.8333333333333,564.6666666666666,0.0,5.333333333333333,0.0,-1.0,47.166666666666664,195.16666666666666,5.5,2.0
555,1922,2,2,148.55555555555554,1,82.88888888888889,82.88888888888889,1683.3333333333333,532.3333333333334,0.0,2.111111111111111,0.0,-1.0,48.111111111111114,175.44444444444446,4.888888888888889,2.0
534,1687,2,3,184.25,1,94.25,81.0,1099.0,499.75,0.0,2.25,0.0,-1.0,46.75,180.25,5.5,2.0
552,1435,2,2,217.25,1,87.0,85.0,1529.75,545.0,0.0,2.0,0.0,-1.0,46.0,182.5,4.0,2.0
525,1386,2,3,559.0,2,89.5,99.5,1153.0,544.5,0.0,5.0,0.0,-1.0,44.5,174.0,4.5,2.0
548,1278,2,2,242.0,1,89.0,88.0,1848.0,543.3333333333334,0.0,1.6666666666666667,0.0,-1.0,45.666666666666664,186.0,5.0,2.0
502,1451,2,2,352.5,1,91.5,79.5,1581.5,515.0,0.0,8.5,0.0,-1.0,46.5,171.5,5.0,2.0
589,1753,2,3,627.0,1,90.5,74.5,1560.0,550.0,0.0,6.0,0.0,-1.0,48.5,171.5,5.5,2.0
584,1678,2,3,896.5,1,85.0,116.0,1708.5,578.5,0.0,5.0,0.0,-1.0,49.5,191.0,7.5,2.0
543,1640,2,2,579.5,1,85.75,81.75,2041.25,539.0,0.0,1.5,0.0,-1.0,48.5,185.5,2.0,2.0
528,1786,2,2,829.5,1,67.0,71.5,1728.0,532.5,0.0,4.5,2.0,-1.0,53.5,183.0,3.0,2.0
520,1508,2,3,227.33333333333334,2,89.0,86.33333333333333,1807.0,520.3333333333334,0.0,8.333333333333334,0.0,-1.0,51.0,184.0,6.333333333333333,2.0
695,2699,2,1,64.0,1,85.0,85.0,2219.0,633.0,0.0,2.0,0.0,-1.0,51.0,180.0,4.0,2.0
554,1474,2,3,844.0,1,101.5,106.0,1959.0,625.5,0.0,3.0,0.0,-1.0,51.0,180.0,6.5,2.0
471,1044,2,3,1208.5,1,93.5,84.0,2187.5,549.0,0.0,4.0,0.0,-1.0,51.0,197.0,9.0,2.0
1972,10264,4,2,398.0,1,80.0,96.0,1675.0,578.5,0.0,4.5,0.0,-1.0,52.5,185.5,3.5,1.0
776,6487,2,3,234.6,1,82.2,76.2,4526.4,888.4,0.0,6.0,0.0,-1.0,51.0,197.0,7.0,1.0
644,1862,2,2,261.14285714285717,1,92.85714285714286,93.28571428571429,1781.5714285714287,592.1428571428571,0.0,5.0,0.0,-1.0,49.42857142857143,186.28571428571428,5.142857142857143,0.0
593,2707,2,2,143.63636363636363,1,89.54545454545455,90.0,1931.2727272727273,589.0,0.0,5.454545454545454,0.0,-1.0,48.63636363636363,188.0,6.818181818181818,0.0
556,1447,2,2,110.57142857142857,1,84.71428571428571,83.78571428571429,1676.2857142857142,559.7857142857143,0.0,0.14285714285714285,0.0,-1.0,47.0,190.92857142857142,4.214285714285714,0.0
540,1683,2,1,69.63157894736842,1,86.26315789473684,87.52631578947368,1652.8947368421052,541.3157894736842,0.0,4.473684210526316,0.0,-1.0,45.10526315789474,196.10526315789474,4.7894736842105265,0.0
582,2477,2,2,143.0,1,85.4,86.0,1565.7,544.4,0.0,5.0,2.0,1.0,58.0,180.0,4.0,0.0
561,1647,2,2,41.0,1,79.6,76.0,1435.8,522.8,0.0,-2.0,0.0,-1.0,57.0,107.0,0.0,2.0
554,1249,2,3,34.91891891891892,1,85.24324324324324,85.54054054054055,1630.081081081081,570.7297297297297,0.0,2.1621621621621623,0.0,-1.0,60.567567567567565,130.1891891891892,2.3783783783783785,2.0
557,1810,2,3,38.23529411764706,1,84.70588235294117,85.0,1878.5,576.6764705882352,0.0,7.0,0.0,-1.0,63.0,135.0,0.0,2.0
